Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S178652638,Killdeer,Charadrius vociferus,5770,1,US-TX,Williamson,L31788216,Quarry Park,30.5370832,-97.8622949,2024-06-01,11:10 AM,eBird - Stationary Count,40,1,,,1
S190913218,Whimbrel,Numenius phaeopus,5951,1,US-CA,Los Angeles,L23094148,Ballona Saltwater Marsh--Area A,33.9714971,-118.4436535,2024-08-10,08:45 AM,eBird - Traveling Count,75,1,2.092,,1
S178319436,Whimbrel,Numenius phaeopus,5951,1,US-CA,San Mateo,L247966,Coyote Point County Park,37.5899626,-122.3215145,2024-05-30,10:00 AM,eBird - Traveling Count,120,1,1.609,,1,,,,622027568
S193589439,Spotted Sandpiper,Actitis macularius,6064,20,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2024-09-01,10:10 AM,eBird - Traveling Count,120,1,2.575,,1
S178319541,Spotted Sandpiper,Actitis macularius,6064,X,US-TX,Williamson,L31788216,Quarry Park,30.5370832,-97.8622949,2024-05-30,11:15 PM,eBird - Casual Observation,,0,,,1
S193589439,Solitary Sandpiper,Tringa solitaria,6067,X,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2024-09-01,10:10 AM,eBird - Traveling Count,120,1,2.575,,1
S193589439,Lesser Yellowlegs,Tringa flavipes,6083,20,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2024-09-01,10:10 AM,eBird - Traveling Count,120,1,2.575,,1
S190923477,Greater Yellowlegs,Tringa melanoleuca,6092,1,US-CA,Los Angeles,L2999551,Playa del Rey Beach,33.959237,-118.453238,2024-08-10,11:30 AM,eBird - Stationary Count,30,1,,,1
S201275185,Greater Yellowlegs,Tringa melanoleuca,6092,1,US-TX,Travis,L567534,Roy G. Guerrero Colorado River Metro Park,30.246172,-97.7049763,2024-11-03,08:40 AM,eBird - Traveling Count,110,1,1.609,,1
S193589439,Least Sandpiper,Calidris minutilla,6162,100,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2024-09-01,10:10 AM,eBird - Traveling Count,120,1,2.575,,1
S193589439,Pectoral Sandpiper,Calidris melanotos,6163,X,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2024-09-01,10:10 AM,eBird - Traveling Count,120,1,2.575,,1
S187073913,Black-tailed Gull,Larus crassirostris,6444,X,CN-21,,L34643198,老虎滩,38.876636,121.675162,2024-07-15,01:26 PM,eBird - Casual Observation,,0,,,1
S197691136,Ring-billed Gull,Larus delawarensis,6455,X,US-MA,Suffolk,L37099443,Boston,42.360575,-71.057279,2024-10-05,09:55 PM,eBird - Casual Observation,,0,,,1
S190913218,Western Gull,Larus occidentalis,6461,2,US-CA,Los Angeles,L23094148,Ballona Saltwater Marsh--Area A,33.9714971,-118.4436535,2024-08-10,08:45 AM,eBird - Traveling Count,75,1,2.092,,1
S178024563,Western Gull,Larus occidentalis,6461,2,US-CA,San Mateo,L5162517,Bayside Park,37.5914058,-122.3590279,2024-05-29,10:00 AM,eBird - Stationary Count,10,0,,,2
S178319436,Western Gull,Larus occidentalis,6461,5,US-CA,San Mateo,L247966,Coyote Point County Park,37.5899626,-122.3215145,2024-05-30,10:00 AM,eBird - Traveling Count,120,1,1.609,,1
S190913218,gull sp.,Larinae sp.,6548,10,US-CA,Los Angeles,L23094148,Ballona Saltwater Marsh--Area A,33.9714971,-118.4436535,2024-08-10,08:45 AM,eBird - Traveling Count,75,1,2.092,,1
S190923477,gull sp.,Larinae sp.,6548,10,US-CA,Los Angeles,L2999551,Playa del Rey Beach,33.959237,-118.453238,2024-08-10,11:30 AM,eBird - Stationary Count,30,1,,,1
S178049170,gull sp.,Larinae sp.,6548,10,US-CA,San Mateo,L247966,Coyote Point County Park,37.5899626,-122.3215145,2024-05-29,10:30 AM,eBird - Traveling Count,90,1,1.609,,1
S178068632,gull sp.,Larinae sp.,6548,2,US-CA,Santa Clara,L300659,Stanford University--campus,37.4321365,-122.1689129,2024-05-29,01:00 PM,eBird - Traveling Count,30,1,.966,,1
S190913218,Caspian Tern,Hydroprogne caspia,6644,2,US-CA,Los Angeles,L23094148,Ballona Saltwater Marsh--Area A,33.9714971,-118.4436535,2024-08-10,08:45 AM,eBird - Traveling Count,75,1,2.092,,1
S178049170,Caspian Tern,Hydroprogne caspia,6644,3,US-CA,San Mateo,L247966,Coyote Point County Park,37.5899626,-122.3215145,2024-05-29,10:30 AM,eBird - Traveling Count,90,1,1.609,,1
S178319436,Caspian Tern,Hydroprogne caspia,6644,4,US-CA,San Mateo,L247966,Coyote Point County Park,37.5899626,-122.3215145,2024-05-30,10:00 AM,eBird - Traveling Count,120,1,1.609,,1
S189360383,Little Grebe,Tachybaptus ruficollis,6749,2,CN-11,,L6529689,朝阳公园 (Chaoyang Park),39.9395667,116.4792716,2024-07-29,09:00 AM,eBird - Traveling Count,100,1,2.414,,1
S182258825,Pied-billed Grebe,Podilymbus podiceps,6776,1,US-OH,Union,L1137897,Glacier Ridge Metro Park--Honda Wetlands,40.1243893,-83.1819105,2024-06-18,10:30 AM,eBird - Stationary Count,10,0,,,2,,,,622027634
S198516817,Pied-billed Grebe,Podilymbus podiceps,6776,3,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-10-12,08:20 AM,eBird - Traveling Count,165,1,2.736,,1
S201277678,Pied-billed Grebe,Podilymbus podiceps,6776,6,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-10-27,07:53 AM,eBird - Traveling Count,160,1,3.219,,1
S178319436,Western Grebe,Aechmophorus occidentalis,6809,1,US-CA,San Mateo,L247966,Coyote Point County Park,37.5899626,-122.3215145,2024-05-30,10:00 AM,eBird - Traveling Count,120,1,1.609,,1,,,,622027551
S190913218,Brandt's Cormorant,Urile penicillatus,7305,2,US-CA,Los Angeles,L23094148,Ballona Saltwater Marsh--Area A,33.9714971,-118.4436535,2024-08-10,08:45 AM,eBird - Traveling Count,75,1,2.092,,1
S190913218,Double-crested Cormorant,Nannopterum auritum,7342,2,US-CA,Los Angeles,L23094148,Ballona Saltwater Marsh--Area A,33.9714971,-118.4436535,2024-08-10,08:45 AM,eBird - Traveling Count,75,1,2.092,,1
S190923477,Double-crested Cormorant,Nannopterum auritum,7342,3,US-CA,Los Angeles,L2999551,Playa del Rey Beach,33.959237,-118.453238,2024-08-10,11:30 AM,eBird - Stationary Count,30,1,,,1
S178319436,Double-crested Cormorant,Nannopterum auritum,7342,1,US-CA,San Mateo,L247966,Coyote Point County Park,37.5899626,-122.3215145,2024-05-30,10:00 AM,eBird - Traveling Count,120,1,1.609,,1
S178319017,Double-crested Cormorant,Nannopterum auritum,7342,X,US-CA,San Mateo,L247966,Coyote Point County Park,37.5899626,-122.3215145,2024-05-30,11:06 PM,eBird - Casual Observation,,0,,,1
S201275185,Double-crested Cormorant,Nannopterum auritum,7342,2,US-TX,Travis,L567534,Roy G. Guerrero Colorado River Metro Park,30.246172,-97.7049763,2024-11-03,08:40 AM,eBird - Traveling Count,110,1,1.609,,1
S190913218,cormorant sp.,Phalacrocoracidae sp.,7375,4,US-CA,Los Angeles,L23094148,Ballona Saltwater Marsh--Area A,33.9714971,-118.4436535,2024-08-10,08:45 AM,eBird - Traveling Count,75,1,2.092,,1
S190913218,Yellow-crowned Night Heron,Nyctanassa violacea,7504,1,US-CA,Los Angeles,L23094148,Ballona Saltwater Marsh--Area A,33.9714971,-118.4436535,2024-08-10,08:45 AM,eBird - Traveling Count,75,1,2.092,,1
S198516817,Yellow-crowned Night Heron,Nyctanassa violacea,7504,1,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-10-12,08:20 AM,eBird - Traveling Count,165,1,2.736,,1
S178319573,Yellow-crowned Night Heron,Nyctanassa violacea,7504,X,US-TX,Williamson,L31788216,Quarry Park,30.5370832,-97.8622949,2024-05-30,11:15 PM,eBird - Casual Observation,,0,,,1
S189360383,Black-crowned Night Heron,Nycticorax nycticorax,7513,1,CN-11,,L6529689,朝阳公园 (Chaoyang Park),39.9395667,116.4792716,2024-07-29,09:00 AM,eBird - Traveling Count,100,1,2.414,,1
S201275185,Little Blue Heron,Egretta caerulea,7542,1,US-TX,Travis,L567534,Roy G. Guerrero Colorado River Metro Park,30.246172,-97.7049763,2024-11-03,08:40 AM,eBird - Traveling Count,110,1,1.609,,1
S190913218,Snowy Egret,Egretta thula,7557,2,US-CA,Los Angeles,L23094148,Ballona Saltwater Marsh--Area A,33.9714971,-118.4436535,2024-08-10,08:45 AM,eBird - Traveling Count,75,1,2.092,,1
S190924184,Snowy Egret,Egretta thula,7557,10,US-CA,Los Angeles,L198793,Del Rey Lagoon Park,33.9610802,-118.4507315,2024-08-10,11:20 AM,eBird - Stationary Count,10,1,,,1
S190923477,Snowy Egret,Egretta thula,7557,1,US-CA,Los Angeles,L2999551,Playa del Rey Beach,33.959237,-118.453238,2024-08-10,11:30 AM,eBird - Stationary Count,30,1,,,1
S178319436,Snowy Egret,Egretta thula,7557,5,US-CA,San Mateo,L247966,Coyote Point County Park,37.5899626,-122.3215145,2024-05-30,10:00 AM,eBird - Traveling Count,120,1,1.609,,1,,,,622027573 622027576
S201275185,Snowy Egret,Egretta thula,7557,2,US-TX,Travis,L567534,Roy G. Guerrero Colorado River Metro Park,30.246172,-97.7049763,2024-11-03,08:40 AM,eBird - Traveling Count,110,1,1.609,,1
S185648397,Green Heron,Butorides virescens,7611,1,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-07-06,09:20 AM,eBird - Traveling Count,75,1,1.609,,1
S191929947,Green Heron,Butorides virescens,7611,1,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-08-18,08:50 AM,eBird - Traveling Count,80,1,1.77,,1
S178319556,Green Heron,Butorides virescens,7611,X,US-TX,Williamson,L31788216,Quarry Park,30.5370832,-97.8622949,2024-05-30,11:15 PM,eBird - Casual Observation,,0,,,1
S178639748,Green Heron,Butorides virescens,7611,1,US-TX,Williamson,L31788216,Quarry Park,30.5370832,-97.8622949,2024-06-01,10:55 AM,eBird - Stationary Count,15,1,,,1
S178652638,Green Heron,Butorides virescens,7611,1,US-TX,Williamson,L31788216,Quarry Park,30.5370832,-97.8622949,2024-06-01,11:10 AM,eBird - Stationary Count,40,1,,,1
S201275185,Great Egret,Ardea alba,7635,1,US-TX,Travis,L567534,Roy G. Guerrero Colorado River Metro Park,30.246172,-97.7049763,2024-11-03,08:40 AM,eBird - Traveling Count,110,1,1.609,,1
S182253943,Great Egret,Ardea alba,7635,1,US-OH,Union,L1137897,Glacier Ridge Metro Park--Honda Wetlands,40.1243893,-83.1819105,2024-06-18,09:00 AM,eBird - Traveling Count,90,1,1.609,,2
S192559836,Great Egret,Ardea alba,7635,2,US-TX,Williamson,L512205,Brushy Creek Lake Park,30.5085076,-97.7719923,2024-08-24,07:00 AM,eBird - Traveling Count,40,1,1.127,,1
S191929947,Great Egret,Ardea alba,7635,2,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-08-18,08:50 AM,eBird - Traveling Count,80,1,1.77,,1
S198516817,Great Egret,Ardea alba,7635,3,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-10-12,08:20 AM,eBird - Traveling Count,165,1,2.736,,1
S201277678,Great Egret,Ardea alba,7635,5,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-10-27,07:53 AM,eBird - Traveling Count,160,1,3.219,,1
S176780249,Great Egret,Ardea alba,7635,2,US-TX,Williamson,L31788216,Quarry Park,30.5370832,-97.8622949,2024-05-24,10:30 AM,eBird - Stationary Count,60,0,,,1
S190913218,Great Blue Heron,Ardea herodias,7658,1,US-CA,Los Angeles,L23094148,Ballona Saltwater Marsh--Area A,33.9714971,-118.4436535,2024-08-10,08:45 AM,eBird - Traveling Count,75,1,2.092,,1
S178024563,Great Blue Heron,Ardea herodias,7658,1,US-CA,San Mateo,L5162517,Bayside Park,37.5914058,-122.3590279,2024-05-29,10:00 AM,eBird - Stationary Count,10,0,,,2
S178049170,Great Blue Heron,Ardea herodias,7658,1,US-CA,San Mateo,L247966,Coyote Point County Park,37.5899626,-122.3215145,2024-05-29,10:30 AM,eBird - Traveling Count,90,1,1.609,,1,,,,622027479
S201275185,Great Blue Heron,Ardea herodias,7658,2,US-TX,Travis,L567534,Roy G. Guerrero Colorado River Metro Park,30.246172,-97.7049763,2024-11-03,08:40 AM,eBird - Traveling Count,110,1,1.609,,1
S182253943,Great Blue Heron,Ardea herodias,7658,1,US-OH,Union,L1137897,Glacier Ridge Metro Park--Honda Wetlands,40.1243893,-83.1819105,2024-06-18,09:00 AM,eBird - Traveling Count,90,1,1.609,,2
S192559836,Great Blue Heron,Ardea herodias,7658,1,US-TX,Williamson,L512205,Brushy Creek Lake Park,30.5085076,-97.7719923,2024-08-24,07:00 AM,eBird - Traveling Count,40,1,1.127,,1
S191929947,Great Blue Heron,Ardea herodias,7658,1,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-08-18,08:50 AM,eBird - Traveling Count,80,1,1.77,,1
S198516817,Great Blue Heron,Ardea herodias,7658,2,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-10-12,08:20 AM,eBird - Traveling Count,165,1,2.736,,1
S201277678,Great Blue Heron,Ardea herodias,7658,2,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-10-27,07:53 AM,eBird - Traveling Count,160,1,3.219,,1
S178024563,white egret sp.,Egretta/Ardea sp.,7688,1,US-CA,San Mateo,L5162517,Bayside Park,37.5914058,-122.3590279,2024-05-29,10:00 AM,eBird - Stationary Count,10,0,,,2
S190913218,Brown Pelican,Pelecanus occidentalis,7697,2,US-CA,Los Angeles,L23094148,Ballona Saltwater Marsh--Area A,33.9714971,-118.4436535,2024-08-10,08:45 AM,eBird - Traveling Count,75,1,2.092,,1
S190923477,Brown Pelican,Pelecanus occidentalis,7697,2,US-CA,Los Angeles,L2999551,Playa del Rey Beach,33.959237,-118.453238,2024-08-10,11:30 AM,eBird - Stationary Count,30,1,,,1
S178319436,Brown Pelican,Pelecanus occidentalis,7697,4,US-CA,San Mateo,L247966,Coyote Point County Park,37.5899626,-122.3215145,2024-05-30,10:00 AM,eBird - Traveling Count,120,1,1.609,,1
S201275185,Black Vulture,Coragyps atratus,7716,8,US-TX,Travis,L567534,Roy G. Guerrero Colorado River Metro Park,30.246172,-97.7049763,2024-11-03,08:40 AM,eBird - Traveling Count,110,1,1.609,,1
S191929947,Black Vulture,Coragyps atratus,7716,2,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-08-18,08:50 AM,eBird - Traveling Count,80,1,1.77,,1
S176780249,Black Vulture,Coragyps atratus,7716,1,US-TX,Williamson,L31788216,Quarry Park,30.5370832,-97.8622949,2024-05-24,10:30 AM,eBird - Stationary Count,60,0,,,1
S191060301,Black Vulture,Coragyps atratus,7716,20,US-TX,Williamson,L31788216,Quarry Park,30.5370832,-97.8622949,2024-08-11,10:15 AM,eBird - Traveling Count,45,1,.483,,1
S178319685,Black Vulture,Coragyps atratus,7716,X,US-TX,Williamson,L32607191,Winkley Elementary School,30.537749,-97.865588,2024-05-30,11:17 PM,eBird - Casual Observation,,0,,,1
S191059714,Black Vulture,Coragyps atratus,7716,2,US-TX,Williamson,L32607191,Winkley Elementary School,30.537749,-97.865588,2024-08-11,09:30 AM,eBird - Traveling Count,45,1,.805,,1
S193589439,Turkey Vulture,Cathartes aura,7720,6,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2024-09-01,10:10 AM,eBird - Traveling Count,120,1,2.575,,1
S200391778,Turkey Vulture,Cathartes aura,7720,1,US-TX,Williamson,L37329422,Back of Randalls,30.5431838,-97.8657161,2024-10-26,06:30 PM,eBird - Stationary Count,30,1,,,1
S185648397,Turkey Vulture,Cathartes aura,7720,3,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-07-06,09:20 AM,eBird - Traveling Count,75,1,1.609,,1
S191929947,Turkey Vulture,Cathartes aura,7720,2,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-08-18,08:50 AM,eBird - Traveling Count,80,1,1.77,,1
S198516817,Turkey Vulture,Cathartes aura,7720,5,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-10-12,08:20 AM,eBird - Traveling Count,165,1,2.736,,1
S178319678,Turkey Vulture,Cathartes aura,7720,X,US-TX,Williamson,L32607191,Winkley Elementary School,30.537749,-97.865588,2024-05-30,11:17 PM,eBird - Casual Observation,,0,,,1
S178656211,Turkey Vulture,Cathartes aura,7720,3,US-TX,Williamson,L32607191,Winkley Elementary School,30.537749,-97.865588,2024-06-01,11:50 AM,eBird - Traveling Count,20,1,.805,,1
S201277678,Osprey,Pandion haliaetus,7737,1,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-10-27,07:53 AM,eBird - Traveling Count,160,1,3.219,,1
S201275185,Cooper's Hawk,Astur cooperii,8183,1,US-TX,Travis,L567534,Roy G. Guerrero Colorado River Metro Park,30.246172,-97.7049763,2024-11-03,08:40 AM,eBird - Traveling Count,110,1,1.609,,1
S198516817,Cooper's Hawk,Astur cooperii,8183,1,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-10-12,08:20 AM,eBird - Traveling Count,165,1,2.736,,1
S191059948,Cooper's Hawk,Astur cooperii,8183,1,US-TX,Williamson,L32607191,Winkley Elementary School,30.537749,-97.865588,2024-08-11,10:30 AM,eBird - Traveling Count,20,1,.805,,1,,,,622398761
S183550406,Mississippi Kite,Ictinia mississippiensis,8292,X,US-TX,Williamson,L32607191,Winkley Elementary School,30.537749,-97.865588,2024-06-23,,eBird - Casual Observation,,0,,,1
S178319436,Red-shouldered Hawk,Buteo lineatus,8391,1,US-CA,San Mateo,L247966,Coyote Point County Park,37.5899626,-122.3215145,2024-05-30,10:00 AM,eBird - Traveling Count,120,1,1.609,,1
S201275185,Red-shouldered Hawk,Buteo lineatus,8391,2,US-TX,Travis,L567534,Roy G. Guerrero Colorado River Metro Park,30.246172,-97.7049763,2024-11-03,08:40 AM,eBird - Traveling Count,110,1,1.609,,1
S191929947,Red-shouldered Hawk,Buteo lineatus,8391,1,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-08-18,08:50 AM,eBird - Traveling Count,80,1,1.77,,1
S198516817,Red-shouldered Hawk,Buteo lineatus,8391,2,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-10-12,08:20 AM,eBird - Traveling Count,165,1,2.736,,1
S192566985,Red-shouldered Hawk,Buteo lineatus,8391,1,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2024-08-24,07:55 AM,eBird - Traveling Count,30,1,.161,,1
S196756136,Red-shouldered Hawk,Buteo lineatus,8391,1,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2024-09-28,09:26 AM,eBird - Traveling Count,39,1,.563,,1
S196756637,Red-shouldered Hawk,Buteo lineatus,8391,1,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2024-09-28,10:05 AM,eBird - Traveling Count,25,1,.563,,1
S178658488,Red-tailed Hawk,Buteo jamaicensis,8410,X,US-CA,Los Angeles,L32686236,Century City Building,34.058893,-118.414703,2024-05-26,,eBird - Casual Observation,,0,,,1
S201275185,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-TX,Travis,L567534,Roy G. Guerrero Colorado River Metro Park,30.246172,-97.7049763,2024-11-03,08:40 AM,eBird - Traveling Count,110,1,1.609,,1
S198866173,Red-tailed Hawk,Buteo jamaicensis,8410,1,US-TX,Williamson,L37329422,Back of Randalls,30.5431838,-97.8657161,2024-10-11,06:30 PM,eBird - Casual Observation,,0,,,1
S190913218,hawk sp.,Accipitridae sp. (hawk sp.),8480,2,US-CA,Los Angeles,L23094148,Ballona Saltwater Marsh--Area A,33.9714971,-118.4436535,2024-08-10,08:45 AM,eBird - Traveling Count,75,1,2.092,,1
S193589439,hawk sp.,Accipitridae sp. (hawk sp.),8480,1,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2024-09-01,10:10 AM,eBird - Traveling Count,120,1,2.575,,1
S201275185,Belted Kingfisher,Megaceryle alcyon,10202,2,US-TX,Travis,L567534,Roy G. Guerrero Colorado River Metro Park,30.246172,-97.7049763,2024-11-03,08:40 AM,eBird - Traveling Count,110,1,1.609,,1
S182135589,Red-bellied Woodpecker,Melanerpes carolinus,11088,2,US-OH,Delaware,L5151152,Highbanks Metro Park--Nature Center,40.1519364,-83.0247572,2024-06-17,02:00 PM,eBird - Stationary Count,90,1,,,2
S201275185,Red-bellied Woodpecker,Melanerpes carolinus,11088,1,US-TX,Travis,L567534,Roy G. Guerrero Colorado River Metro Park,30.246172,-97.7049763,2024-11-03,08:40 AM,eBird - Traveling Count,110,1,1.609,,1
S191929947,Red-bellied Woodpecker,Melanerpes carolinus,11088,1,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-08-18,08:50 AM,eBird - Traveling Count,80,1,1.77,,1
S198516817,Red-bellied Woodpecker,Melanerpes carolinus,11088,2,US-TX,Williamson,L574289,Devine Lake Park,30.5832667,-97.8826046,2024-10-12,08:20 AM,eBird - Traveling Count,165,1,2.736,,1
